external_id,type,quantity,internal_notes,price,info,winery_name,name,vintage,size,storage_area
v.6278.1994.b,RED,1,Purchase Price: 110,380.0,,Elio Altare, Barolo Vigneto Arborina,1994,BOTTLE,
v.8201.1997.b,RED,1,Purchase Price: 50,230.0,,Elio Altare, Langhe Rosso Arborina,1997,BOTTLE,
v.806.2007.b,RED,1,Purchase Price: 18,90.0,,Elisabetta Dalzocchio, Pinot nero,2007,BOTTLE,
v.806.2008.b,RED,1,Purchase Price: 18,90.0,,Elisabetta Dalzocchio, Pinot nero,2008,BOTTLE,
v.43394.2015.b,RED,3,Purchase Price: 10,45.0,,Emeran Reya, Brda Cabernet franc,2015,BOTTLE,
v.59687.2017.b,WHITE,3,Purchase Price: 10,40.0,,Emeran Reya, Brda Yakot,2017,BOTTLE,
v.3804.1983.b,RED,1,Purchase Price: 70,400.0,,Emidio Pepe, Montepulciano d'Abruzzo Riserva,1983,BOTTLE,
v.3804.1984.b,RED,1,Purchase Price: 110,380.0,,Emidio Pepe, Montepulciano d'Abruzzo Riserva,1984,BOTTLE,
v.3804.2002.b,RED,2,Purchase Price: 60,250.0,,Emidio Pepe, Montepulciano d'Abruzzo,2002,BOTTLE,
v.1182.1997.b,WHITE,1,Purchase Price: 170,550.0,,Emidio Pepe, Trebbiano d'Abruzzo,1997,BOTTLE,
v.1182.2015.c,WHITE,1,Purchase Price: 50,180.0,,Emidio Pepe, Trebbiano d'Abruzzo,2015,MAGNUM,
v.56378.2006.b,WHITE,2,Purchase Price: 20,100.0,,Emmerich Knoll, Grüner Veltliner Smaragd Ried Schütt Loibner,2006,BOTTLE,
v.14280.2016.b,WHITE,1,Purchase Price: 10,50.0,,Emrich Schönleber, Riesling Trocken Mineral,2016,BOTTLE,
v.34857.2021.b,RED,3,Purchase Price: 14,50.0,,Enò-Trio, Pinot nero Tiurema,2021,BOTTLE,
v.51101.2017.b,WHITE,2,Purchase Price: 10,45.0,,Enò-Trio, Traminer aromatico Dissonante,2017,BOTTLE,
v.9578.2020.b,WHITE,2,Purchase Price: 8,40.0,,Enza La Fauci, Case Bianche,2020,BOTTLE,
v.6801.2013.b,RED,7,Purchase Price: 13,50.0,,Enza La Fauci, Faro Oblì,2013,BOTTLE,
v.7866.2019.b,WHITE,1,Purchase Price: 10,42.0,,Enza La Fauci, Incanto,2019,BOTTLE,
v.18009.1997.b,RED,1,Purchase Price: 27,110.0,,Enzo Boglietti, Barolo Case Nere,1997,BOTTLE,
v.59493.2004.b,RED,2,Purchase Price: 10,50.0,,Erik Banti, Morellino di Scansano,2004,BOTTLE,
v.44759.1996.b,RED,2,Purchase Price: 28,90.0,,Ernest & Julio Gallo, Cabernet sauvignon Northern Sonoma,1996,BOTTLE,
v.8260.2004.b,RED,1,Purchase Price: 22,100.0,,Ettore Germano, Barolo Cerretta,2004,BOTTLE,
v.9646.2001.b,RED,1,Purchase Price: 36,200.0,,Ettore Germano, Barolo Prapò,2001,BOTTLE,
v.8261.2008.b,RED,1,Purchase Price: 10,70.0,,Ettore Germano, Barolo Serralunga,2008,BOTTLE,
v.8261.2009.b,RED,1,Purchase Price: 10,70.0,,Ettore Germano, Barolo Serralunga,2009,BOTTLE,
v.80511.2004.b,RED,3,Purchase Price: 20,95.0,,Eugenio Bocchino, Barolo Lu,2004,BOTTLE,
v.259.1999.b,RED,1,Purchase Price: 18,78.0,,Falesco, Montiano,1999,BOTTLE,
v.259.2000.c,RED,1,Purchase Price: 30,140.0,,Falesco, Montiano,2000,MAGNUM,
v.259.2001.b,RED,1,Purchase Price: 15,65.0,,Falesco, Montiano,2001,BOTTLE,
v.986.2011.b,WHITE,3,Purchase Price: 9,50.0,,Falkenstein, Riesling,2011,BOTTLE,
v.51266.2017.b,WHITE,5,Purchase Price: 25,75.0,,Falkenstein, Weissburgunder Phileo,2017,BOTTLE,
v.987.2014.b,WHITE,1,Purchase Price: 8,45.0,,Falkenstein, Weissburgunder,2014,BOTTLE,
v.5275.2001.b,RED,1,Purchase Price: 70,400.0,,Falletto di Bruno Giacosa, Barolo,2001,BOTTLE,
v.66923.2017.b,Rosato,1,Purchase Price: 9,40.0,,Faraone, Cerasuolo d'Abruzzo Le vigne di Faraone,2017,BOTTLE,
v.7190.2010.c,RED,2,Purchase Price: 20,80.0,,Faraone, Montepulciano d'Abruzzo Le vigne di Faraone,2010,MAGNUM,
v.7190.2014.b,RED,2,Purchase Price: 8,42.0,,Faraone, Montepulciano d'Abruzzo Le vigne di Faraone,2014,BOTTLE,
v.7191.2006.b,RED,2,Purchase Price: 12,60.0,,Faraone, Montepulciano d'Abruzzo Santa Maria dell'Arco,2006,BOTTLE,
v.7191.2011.b,RED,7,Purchase Price: 11,55.0,,Faraone, Montepulciano d'Abruzzo Santa Maria dell'Arco,2011,BOTTLE,
v.66925.2017.b,WHITE,2,Purchase Price: 9,40.0,,Faraone, Pecorino,2017,BOTTLE,
v.46034.2014.b,WHITE,6,Purchase Price: 8,40.0,,Faraone, Trebbiano d'Abruzzo Le Vigne di Faraone,2014,BOTTLE,
v.66924.2012.b,WHITE,2,Purchase Price: 14,55.0,,Faraone, Trebbiano d'Abruzzo Santa Maria dell'Arco,2012,BOTTLE,
v.9907.1971.b,RED,1,Purchase Price: 45,250.0,,Fattoria dei Barbi, Brunello di Montalcino Gran Riserva,1971,BOTTLE,
v.70395.2022.b,WHITE,4,Purchase Price: 9,40.0,,Fattoria di Magliano, Maremma Toscana Ansonica Brissaia,2022,BOTTLE,
v.764.1997.b,RED,1,Purchase Price: 20,90.0,,Fattoria Le Pupille, Morellino di Scansano,1997,BOTTLE,
v.767.1990.b,RED,2,Purchase Price: 60,260.0,,Fattoria Le Pupille, Saffredi,1990,BOTTLE,
v.767.1997.b,RED,1,Purchase Price: 50,200.0,,Fattoria Le Pupille, Saffredi,1997,BOTTLE,
v.57571.2004.b,RED,2,Purchase Price: 10,60.0,,Fattoria Rodáno, Chianti Classico Riserva Viacosta,2004,BOTTLE,
v.16550.2007.b,RED,1,Purchase Price: 9,50.0,,Fattoria Rodáno, Chianti Classico,2007,BOTTLE,
v.16550.2008.b,RED,3,Purchase Price: 9,45.0,,Fattoria Rodáno, Chianti Classico,2008,BOTTLE,
v.12024.2016.b,WHITE,1,Purchase Price: 10,45.0,,Fausta Mansio, Grillo Apollo,2016,BOTTLE,
v.9981.2014.b,RED,3,Purchase Price: 8,40.0,,Federico Graziani, Etna Rosso,2014,BOTTLE,
v.15676.2018.b,WHITE,3,Purchase Price: 15,60.0,,Federico Graziani, Mareneve,2018,BOTTLE,
v.10875.2007.b,RED,5,Purchase Price: 8,42.0,,Felline, Primitivo di Manduria,2007,BOTTLE,
v.432.1997.b,RED,1,Purchase Price: 30,110.0,,Fèlsina, Chianti Classico Riserva Berardenga Rancia,1997,BOTTLE,
v.12040.2017.b,WHITE,3,Purchase Price: 10,45.0,,Ferdinand, Rebula Época,2017,BOTTLE,
v.11537.2012.b,RED,3,Purchase Price: 14,75.0,,Ferdinando Principiano, Barolo Serralunga d'Alba,2012,BOTTLE,
v.9876.2015.b,RED,3,Purchase Price: 12,55.0,,Ferraton, Crozes-Hermitage Calendes,2015,BOTTLE,
v.72085.2010.b,RED,2,Purchase Price: 30,120.0,,Ferraton, Hermitage Les Miaux Rouge,2010,BOTTLE,
v.72085.2011.b,RED,5,Purchase Price: 30,130.0,,Ferraton, Hermitage Les Miaux Rouge,2011,BOTTLE,
v.52646.2001.b,RED,2,Purchase Price: 42,150.0,,Fery-Meunier, Charmes-Chambertin Grand Cru,2001,BOTTLE,
v.84703.1999.b,RED,1,Purchase Price: 40,160.0,,Fery-Meunier, Clos de Vougeot Grand Cru,1999,BOTTLE,
v.84704.2000.b,RED,1,Purchase Price: 30,110.0,,Fery-Meunier, Savigny-Lès-Beaune Les Vergelesses 1er Cru,2000,BOTTLE,
v.15060.2010.b,RED,2,Purchase Price: 7,40.0,,Feudi Barone Spitaleri, Boschetto Rosso,2010,BOTTLE,
v.5333.2000.b,RED,3,Purchase Price: 14,65.0,,Feudi di San Gregorio, Serpico,2000,BOTTLE,
v.31131.1998.b,RED,1,Purchase Price: 15,65.0,,Feudi di San Gregorio, Taurasi Selve di Luoti,1998,BOTTLE,
v.31131.1999.b,RED,1,Purchase Price: 14,60.0,,Feudi di San Gregorio, Taurasi Selve di Luoti,1999,BOTTLE,
v.19592.2022.b,Rosato,15,Purchase Price: 8,38.0,,Feudi di San Gregorio, Visione Rosato,2022,BOTTLE,
v.83551.2007.b,RED,1,Purchase Price: 10,45.0,,Feudi Salentini, Negroamaro del Salento Luporano,2007,BOTTLE,
v.83552.2007.b,RED,3,Purchase Price: 10,45.0,,Feudi Salentini, Primitivo di Manduria Luporano,2007,BOTTLE,
v.9584.2017.b,WHITE,3,Purchase Price: 10,42.0,,Feudo Montoni, Grillo della Timpa,2017,BOTTLE,
v.6802.2014.b,RED,4,Purchase Price: 13,55.0,,Feudo Montoni, Nero d’Avola Vrucara,2014,BOTTLE,
v.83471.2003.b,RED,2,Purchase Price: 10,42.0,,FiàNobile, Frappato,2003,BOTTLE,
v.83472.2004.b,RED,1,Purchase Price: 10,42.0,,FiàNobile, Nero d'Avola,2004,BOTTLE,
v.42667.2004.b,RED,3,Purchase Price: 35,120.0,,Figli di Luigi Oddero, Barolo Rocche Rivera,2004,BOTTLE,
v.5929.2004.b,RED,2,Purchase Price: 14,60.0,,Firriato - Baglio Sorìa, Camelot,2004,BOTTLE,
v.40736.2000.b,RED,1,Purchase Price: 14,60.0,,Fontedicto, Promise,2000,BOTTLE,
v.83162.2020.b,WHITE,1,Purchase Price: 10,42.0,,Fontezoppa, Ribona Altabella,2020,BOTTLE,
v.42540.2019.b,RED,2,Purchase Price: 10,45.0,,Fontezoppa, Serrapetrona Pepato,2019,BOTTLE,
v.8338.2012.b,WHITE,1,Purchase Price: 10,50.0,,Fonzone, Irpinia Fiano Sequoia,2012,BOTTLE,
v.15750.2003.b,RED,4,Purchase Price: 14,70.0,,Fornacella, Brunello di Montalcino,2003,BOTTLE,
v.809.2012.b,RED,2,Purchase Price: 10,45.0,,Francesco Poli, Lagrein Le Valete,2012,BOTTLE,
v.1756.2014.b,RED,6,Purchase Price: 16,75.0,,Francesco Rinaldi, Barolo Brunate,2014,BOTTLE,
v.31419.2011.b,RED,1,Purchase Price: 22,85.0,,Francesco Rinaldi, Barolo,2011,BOTTLE,
v.18346.2002.b,RED,1,Purchase Price: 10,55.0,,Franco Toros, Collio Merlot,2002,BOTTLE,
v.11427.2017.b,RED,1,Purchase Price: 10,45.0,,Frank Cornelissen, Munjebel Rosso Classico,2017,BOTTLE,
v.10046.2016.b,WHITE,3,Purchase Price: 14,60.0,,Frantz Saumon, Montlouis sur Loire Mineral +,2016,BOTTLE,
v.851.2019.b,WHITE,1,Purchase Price: 10,50.0,,Franz Haas, Gewürztraminer,2019,BOTTLE,
v.851.2021.b,WHITE,5,Purchase Price: 9,47.0,,Franz Haas, Gewürztraminer,2021,BOTTLE,
v.853.1998.b,WHITE,1,Purchase Price: 22,85.0,,Franz Haas, Manna,1998,BOTTLE,
v.853.2003.b,WHITE,2,Purchase Price: 11,70.0,,Franz Haas, Manna,2003,BOTTLE,
v.853.2005.b,WHITE,1,Purchase Price: 10,60.0,,Franz Haas, Manna,2005,BOTTLE,
v.853.2006.b,WHITE,1,Purchase Price: 18,65.0,,Franz Haas, Manna,2006,BOTTLE,
v.860.2003.b,RED,3,Purchase Price: 16,90.0,,Franz Haas, Merlot,2003,BOTTLE,
v.860.2004.b,RED,2,Purchase Price: 15,85.0,,Franz Haas, Merlot,2004,BOTTLE,
v.855.2021.b,WHITE,3,Purchase Price: 10,50.0,,Franz Haas, Petit Manseng,2021,BOTTLE,
v.858.1990.b,RED,1,Purchase Price: 12,80.0,,Franz Haas, Pinot nero,1990,BOTTLE,
v.12464.1990.b,WHITE,1,Purchase Price: 140,400.0,,Franz Hirtzberger, Grüner Veltliner Smaragd Honivogel,1990,BOTTLE,
v.37234.1999.b,RED,1,Purchase Price: 10,50.0,,Fratelli Alessandria, Barbera d'Alba,1999,BOTTLE,
v.82942.2001.b,RED,1,Purchase Price: 10,55.0,,Fratelli Revello, Barbera d'Alba Ciabot du Re,2001,BOTTLE,
v.61396.2016.b,RED,1,Purchase Price: 14,60.0,,Frédéric Berne, Beaujolais-Lantignié Harmonie,2016,BOTTLE,
v.12770.2015.b,WHITE,1,Purchase Price: 14,55.0,,Frédéric Mochel, Gewürztraminer,2015,BOTTLE,
v.12770.2016.b,WHITE,5,Purchase Price: 14,55.0,,Frédéric Mochel, Gewürztraminer,2016,BOTTLE,
v.334.2001.b,RED,1,Purchase Price: 16,100.0,,Frescobaldi - Castello di Nipozzano, Chianti Rùfina Montesodi,2001,BOTTLE,
v.334.2004.b,RED,2,Purchase Price: 16,90.0,,Frescobaldi - Castello di Nipozzano, Chianti Rùfina Montesodi,2004,BOTTLE,
v.919.2013.b,RED,5,Purchase Price: 10,60.0,,Frescobaldi - Castello di Nipozzano, Chianti Rùfina Riserva Nipozzano Vecchie Viti,2013,BOTTLE,
v.918.2004.b,RED,2,Purchase Price: 20,80.0,,Frescobaldi - Castello di Nipozzano, Chianti Rùfina Riserva Nipozzano,2004,BOTTLE,
v.918.2013.c,RED,1,Purchase Price: 30,120.0,,Frescobaldi - Castello di Nipozzano, Chianti Rùfina Riserva Nipozzano,2013,MAGNUM,
v.329.1999.b,RED,2,Purchase Price: 45,170.0,,Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Castelgiocondo,1999,BOTTLE,
v.329.2004.b,RED,3,Purchase Price: 45,140.0,,Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Castelgiocondo,2004,BOTTLE,
v.329.2008.b,RED,2,Purchase Price: 30,110.0,,Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Castelgiocondo,2008,BOTTLE,
v.15739.1988.b,RED,2,Purchase Price: 60,250.0,,Frescobaldi - Tenuta di Castelgiocondo, Brunello di Montalcino Riserva Castelgiocondo,1988,BOTTLE,
v.333.2000.b,RED,1,Purchase Price: 30,160.0,,Frescobaldi - Tenuta di Castelgiocondo, Lamaione,2000,BOTTLE,
v.333.2004.b,RED,6,Purchase Price: 35,150.0,,Frescobaldi - Tenuta di Castelgiocondo, Lamaione,2004,BOTTLE,
v.333.2008.b,RED,1,Purchase Price: 25,110.0,,Frescobaldi - Tenuta di Castelgiocondo, Lamaione,2008,BOTTLE,
v.916.2011.b,RED,5,Purchase Price: 15,60.0,,Frescobaldi - Tenuta di Castelgiocondo, Rosso di Montalcino Campo ai Sassi,2011,BOTTLE,
v.3801.2001.b,RED,2,Purchase Price: 18,70.0,,Frescobaldi - Tenuta di Castiglioni, Giramonte,2001,BOTTLE,
v.330.1993.c,RED,1,Purchase Price: 250,1000.0,,Frescobaldi - Tenuta Luce, Luce,1993,MAGNUM,
v.330.1993.b,RED,1,Purchase Price: 100,430.0,,Frescobaldi - Tenuta Luce, Luce,1993,BOTTLE,
v.330.1994.c,RED,1,Purchase Price: 180,900.0,,Frescobaldi - Tenuta Luce, Luce,1994,MAGNUM,
v.330.1994.b,RED,1,Purchase Price: 100,400.0,,Frescobaldi - Tenuta Luce, Luce,1994,BOTTLE,
v.330.1997.b,RED,5,Purchase Price: 150,500.0,,Frescobaldi - Tenuta Luce, Luce,1997,BOTTLE,
v.330.2000.b,RED,1,Purchase Price: 90,330.0,,Frescobaldi - Tenuta Luce, Luce,2000,BOTTLE,
v.332.1998.b,RED,1,Purchase Price: 19,100.0,,Frescobaldi - Tenuta Luce, Lucente,1998,BOTTLE,
v.332.2011.b,RED,1,Purchase Price: 14,60.0,,Frescobaldi - Tenuta Luce, Lucente,2011,BOTTLE,
v.82800.2016.b,WHITE,1,Purchase Price: 8,45.0,,Frus - Marina Danieli, Bianco,2016,BOTTLE,
v.82801.2017.b,WHITE,1,Purchase Price: 8,40.0,,Frus - Marina Danieli, Monico,2017,BOTTLE,
v.16724.2014.b,WHITE,2,Purchase Price: 14,55.0,,Füleky, Tokaji Furmint,2014,BOTTLE,
v.78763.1990.b,RED,2,Purchase Price: 60,370.0,,Fuligni, Brunello di Montalcino Vigneti dei Cottimelli,1990,BOTTLE,
v.3673.1991.b,RED,1,Purchase Price: 50,300.0,,Fuligni, Brunello di Montalcino,1991,BOTTLE,
v.5779.2000.b,RED,1,Purchase Price: 40,165.0,,G.D. Vajra, Barolo Bricco delle Viole,2000,BOTTLE,
v.83769.2000.b,RED,4,Purchase Price: 10,45.0,,Gabbas, Rosso di Barbagia Arbeskia,2000,BOTTLE,
v.3764.1986.b,RED,2,Purchase Price: 120,500.0,,Gaja, Barbaresco,1986,BOTTLE,
v.3764.1997.b,RED,3,Purchase Price: 170,520.0,,Gaja, Barbaresco,1997,BOTTLE,
v.3764.2005.b,RED,1,Purchase Price: 120,360.0,,Gaja, Barbaresco,2005,BOTTLE,
v.4757.1993.b,WHITE,1,Purchase Price: 50,220.0,,Gaja, Chardonnay Rossj-Bass,1993,BOTTLE,
v.4757.1996.b,WHITE,1,Purchase Price: 45,200.0,,Gaja, Chardonnay Rossj-Bass,1996,BOTTLE,
v.1307.1997.b,WHITE,1,Purchase Price: 140,400.0,,Gaja, Langhe Gaia & Rey,1997,BOTTLE,
v.1307.2006.b,WHITE,1,Purchase Price: 110,360.0,,Gaja, Langhe Gaia & Rey,2006,BOTTLE,
v.1307.2012.b,WHITE,1,Purchase Price: 100,310.0,,Gaja, Langhe Gaia & Rey,2012,BOTTLE,
v.1218.1993.b,RED,1,Purchase Price: 45,180.0,,Gaja, Langhe Sito Moresco,1993,BOTTLE,
v.43447.1995.b,RED,1,Purchase Price: 20,120.0,,Gaja, Langhe Sitorey,1995,BOTTLE,
v.3767.1983.b,RED,2,Purchase Price: 90,300.0,,Gaja, Vino da Tavola Darmagi,1983,BOTTLE,
v.3767.1990.b,RED,2,Purchase Price: 80,280.0,,Gaja, Vino da Tavola Darmagi,1990,BOTTLE,
v.6297.2004.b,RED,1,Purchase Price: 25,90.0,,Galardi, Terra di Lavoro,2004,BOTTLE,
v.6297.2006.b,RED,1,Purchase Price: 22,80.0,,Galardi, Terra di Lavoro,2006,BOTTLE,
v.4119.2006.b,RED,3,Purchase Price: 27,110.0,,Geantet-Pansiot, Gevrey-Chambertin Les Jeunes Rois,2006,BOTTLE,
v.30046.2014.b,RED,1,Purchase Price: 16,65.0,,Gelveri, Kalecik Karasi,2014,BOTTLE,
v.63434.2002.b,RED,6,Purchase Price: 35,150.0,,Génot-Boulanger, Chambolle-Musigny,2002,BOTTLE,
v.54743.2006.b,RED,3,Purchase Price: 17,80.0,,Georges Vesselle, Coteaux Champenois Pinot noir Bouzy Rouge Grand Cru,2006,BOTTLE,
v.80261.2005.b,WHITE,2,Purchase Price: 17,70.0,,Gérald Besse, Valais Petite Arvine Martigny,2005,BOTTLE,
v.17639.2012.b,RED,1,Purchase Price: 40,150.0,,Gérard Julien & Fils, Côte de Nuits Villages,2012,BOTTLE,
v.69687.2016.b,WHITE,3,Purchase Price: 10,50.0,,Giachino, Primitif,2016,BOTTLE,
v.5963.1952.b,RED,2,Purchase Price: 50,300.0,,Giacomo Borgogno, Barolo Riserva,1952,BOTTLE,
v.5963.1961.b,RED,2,Purchase Price: 50,280.0,,Giacomo Borgogno, Barolo Riserva,1961,BOTTLE,
v.5548.2013.b,RED,4,Purchase Price: 22,110.0,,Giacomo Conterno, Barbera d'Alba Vigna Cerretta,2013,BOTTLE,
v.5547.2018.b,RED,7,Purchase Price: 16,80.0,,Giacomo Conterno, Barbera d'Alba Vigna Francia,2018,BOTTLE,
v.5547.2019.b,RED,9,Purchase Price: 16,80.0,,Giacomo Conterno, Barbera d'Alba Vigna Francia,2019,BOTTLE,
v.5547.2020.b,RED,6,Purchase Price: 25,80.0,,Giacomo Conterno, Barbera d'Alba Vigna Francia,2020,BOTTLE,
v.3771.1997.b,RED,1,Purchase Price: 190,660.0,,Giacomo Conterno, Barolo Cascina Francia,1997,BOTTLE,
v.3771.2011.b,RED,9,Purchase Price: 120,400.0,,Giacomo Conterno, Barolo Francia,2011,BOTTLE,
v.3771.2015.b,RED,4,Purchase Price: 60,320.0,,Giacomo Conterno, Barolo Francia,2015,BOTTLE,
v.3771.2016.b,RED,6,Purchase Price: 100,320.0,,Giacomo Conterno, Barolo Francia,2016,BOTTLE,
v.3771.2017.b,RED,6,Purchase Price: 40,270.0,,Giacomo Conterno, Barolo Francia,2017,BOTTLE,
v.3771.2018.b,RED,6,Purchase Price: 110,280.0,,Giacomo Conterno, Barolo Francia,2018,BOTTLE,
v.3772.2008.b,RED,3,Purchase Price: 380,1350.0,,Giacomo Conterno, Barolo Riserva Monfortino,2008,BOTTLE,
v.3772.2013.b,RED,6,Purchase Price: 320,1150.0,,Giacomo Conterno, Barolo Riserva Monfortino,2013,BOTTLE,
v.3772.2015.b,RED,2,Purchase Price: 300,1100.0,,Giacomo Conterno, Barolo Riserva Monfortino,2015,BOTTLE,
v.7916.2004.c,RED,1,Purchase Price: 20,180.0,,Giacomo Fenocchio, Barolo Riserva Bussia,2004,MAGNUM,
v.6991.2001.b,RED,1,Purchase Price: 22,85.0,,Giancarlo Travaglini, Gattinara Riserva,2001,BOTTLE,
v.6990.2014.b,RED,2,Purchase Price: 12,55.0,,Giancarlo Travaglini, Gattinara,2014,BOTTLE,
v.1149.2012.c,WHITE,1,Purchase Price: 15,72.0,,Gigante, Colli Orientali del Friuli Friulano Vigneto Storico,2012,MAGNUM,
v.1149.2015.b,WHITE,1,Purchase Price: 10,50.0,,Gigante, Colli Orientali del Friuli Friulano Vigneto Storico,2015,BOTTLE,
v.40960.2003.b,RED,1,Purchase Price: 10,55.0,,Gigante, Colli Orientali del Friuli Pignolo,2003,BOTTLE,
v.40959.2005.b,RED,1,Purchase Price: 7,50.0,,Gigante, Colli Orientali del Friuli Riserva Merlot,2005,BOTTLE,
v.34751.2004.b,RED,2,Purchase Price: 16,70.0,,Gillardi, Langhe Rosso Harys,2004,BOTTLE,
v.34824.2003.c,RED,1,Purchase Price: 40,160.0,,Gilles Burguet, Gevrey-Chambertin,2003,MAGNUM,
v.5550.2000.b,WHITE,1,Purchase Price: 10,50.0,,Gini, Soave Classico Contrada Salvarenza Vecchie Vigne,2000,BOTTLE,
v.15642.2006.b,WHITE,2,Purchase Price: 24,100.0,,Giotto Bini - Serragghia, Zibibbo Secco,2006,BOTTLE,
v.14056.1998.c,RED,1,Purchase Price: 40,140.0,,Giovanni Corino, Barolo Vecchie Vigne,1998,MAGNUM,
v.7936.1999.b,RED,4,Purchase Price: 26,110.0,,Giovanni Corino, Barolo Vigna Giachini,1999,BOTTLE,
v.8570.1998.b,RED,2,Purchase Price: 25,110.0,,Giuseppe Cortese, Barbaresco Rabajà,1998,BOTTLE,
v.1755.1996.b,RED,1,Purchase Price: 320,1400.0,,Giuseppe Mascarello, Barolo Riserva Monprivato Ca' d'Morissio,1996,BOTTLE,
v.8491.2011.b,RED,3,Purchase Price: 150,420.0,,Giuseppe Rinaldi, Barolo Tre Tine,2011,BOTTLE,
v.5738.2014.b,RED,2,Purchase Price: 18,100.0,,Giuseppe Rinaldi, Langhe Nebbiolo,2014,BOTTLE,
v.974.2003.b,RED,1,Purchase Price: 19,80.0,,Gottardi, Blauburgunder Mazzon,2003,BOTTLE,
v.974.2006.b,RED,1,Purchase Price: 16,75.0,,Gottardi, Blauburgunder Mazzon,2006,BOTTLE,
v.974.2009.b,RED,1,Purchase Price: 10,60.0,,Gottardi, Blauburgunder Mazzon,2009,BOTTLE,
v.974.2011.b,RED,2,Purchase Price: 10,65.0,,Gottardi, Blauburgunder Mazzon,2011,BOTTLE,
v.976.2006.b,WHITE,2,Purchase Price: 8,45.0,,Gottardi, Gewürztraminer,2006,BOTTLE,
v.10682.2014.b,RED,1,Purchase Price: 18,70.0,,Graci, Etna Rosso Feudo di Mezzo,2014,BOTTLE,
v.82802.1991.b,WHITE,1,Purchase Price: 50,320.0,,Gravner, Collio Sauvignon Riserva,1991,BOTTLE,
v.3758.1990.b,RED,2,Purchase Price: 100,300.0,,Gravner, Rosso Gravner,1990,BOTTLE,
v.3758.1991.b,RED,1,Purchase Price: 45,270.0,,Gravner, Rosso Gravner,1991,BOTTLE,
v.3758.1992.c,RED,1,Purchase Price: 80,400.0,,Gravner, Rosso Gravner,1992,MAGNUM,
v.3758.1994.b,RED,1,Purchase Price: 45,200.0,,Gravner, Rosso Gravner,1994,BOTTLE,
v.3758.2001.b,RED,1,Purchase Price: 30,150.0,,Gravner, Rosso Gravner,2001,BOTTLE,
v.3758.2004.b,RED,2,Purchase Price: 34,140.0,,Gravner, Rosso Gravner,2004,BOTTLE,
v.6146.1990.b,RED,1,Purchase Price: 100,320.0,,Gravner, Rujno,1990,BOTTLE,
v.6146.1994.b,RED,1,Purchase Price: 100,280.0,,Gravner, Rujno,1994,BOTTLE,
v.17814.2002.b,RED,1,Purchase Price: 11,55.0,,Graziano Fontana, Lagrein,2002,BOTTLE,
v.62205.2013.b,RED,3,Purchase Price: 9,52.0,,Griesbauerhof, Lagrein,2013,BOTTLE,
v.47889.2005.b,RED,5,Purchase Price: 10,50.0,,Griesbauerhof, St. Magdalener Classico,2005,BOTTLE,
v.19496.2016.b,RED,1,Purchase Price: 10,55.0,,Grosbot-Barbara, Saint-Pourçain La Chambre d'Edouard,2016,BOTTLE,
v.16462.2017.b,WHITE,3,Purchase Price: 10,55.0,,Gruber Röschitz, Weinviertel Grüner Veltliner Reserve Mühlberg,2017,BOTTLE,
v.16461.2018.b,WHITE,1,Purchase Price: 10,45.0,,Gruber Röschitz, Weinviertel Grüner Veltliner,2018,BOTTLE,
v.7292.2006.b,WHITE,6,Purchase Price: 14,60.0,,Gruss, Gewürztraminer Les Roches,2006,BOTTLE,
v.70427.2000.b,WHITE,2,Purchase Price: 20,80.0,,Gruss, Gewürztraminer Vendanges Tardives,2000,BOTTLE,
v.15729.1998.b,WHITE,1,Purchase Price: 26,110.0,,Gruss, Riesling Vieilles Vignes,1998,BOTTLE,
v.15729.2004.b,WHITE,2,Purchase Price: 25,90.0,,Gruss, Riesling Vieilles Vignes,2004,BOTTLE,
v.233.2012.b,RED,10,Purchase Price: 18,70.0,,Guado al Tasso - Antinori, Bolgheri Merlot Cont'Ugo,2012,BOTTLE,
v.4262.2010.b,WHITE,2,Purchase Price: 40,150.0,,Guffens-Heynen, Mâcon-Pierreclos Tri de Chavigne,2010,BOTTLE,
v.10982.2014.b,RED,3,Purchase Price: 7,35.0,,Guido Gualandi, Chianti Montebetti,2014,BOTTLE,
v.5694.2013.b,WHITE,1,Purchase Price: 10,50.0,,Guido Marsella, Fiano di Avellino,2013,BOTTLE,
v.5694.2019.b,WHITE,1,Purchase Price: 10,45.0,,Guido Marsella, Fiano di Avellino,2019,BOTTLE,
v.6027.2017.b,WHITE,1,Purchase Price: 10,45.0,,Gump Hof, Gewürztraminer Praesulis,2017,BOTTLE,
v.14573.2016.b,RED,3,Purchase Price: 10,55.0,,Gump Hof, Pinot noir Praesulis,2016,BOTTLE,
v.3748.2007.b,WHITE,1,Purchase Price: 9,45.0,,Gump Hof, Sauvignon Praesulis,2007,BOTTLE,
v.3108.2017.b,RED,1,Purchase Price: 22,75.0,,Guy & Yvan Dufouleur, Pommard Les Vaumuriens,2017,BOTTLE,
v.76019.2017.b,RED,3,Purchase Price: 20,80.0,,Guy & Yvan Dufouleur, Savigny-Lès-Beaune Les Gollardes,2017,BOTTLE,
v.9780.2016.b,WHITE,3,Purchase Price: 14,60.0,,Guy Amiot et Fils, Bourgogne Chardonnay,2016,BOTTLE,
