ok,external_id,type,name,winery_name,storage_area,size,vintage,price,info,quantity,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
TRUE,v.12162.2010.b,WHITE,Airén De Sol a Sol Rancio Cepas Centenarias sin Injerto,Bruno Ruiz - Esencia Rural,,BOTTLE,2010,52,,4,Purchase Price: 14,De Sol a Sol Airén Rancio,Bodega Bruno Ruiz - Esencia Rural,wine_01h0my5rbnba3nbq9hp7ew7eca,,80.4492
TRUE,v.48294.2006.b,WHITE,A Demûa,Cascina degli Ulivi,,BOTTLE,2006,50,,3,Purchase Price: 10,A Demûa Bianco,Cascina Degli Ulivi,wine_01h0my5rbks6pqz42j463b57ef,,60.16219
TRUE,v.1341.2003.b,WHITE,Kaplja,Damijan Podversič,,BOTTLE,2003,90,,1,Purchase Price: 20,Kaplja,Damijan Podversic,wine_01gzr4kt12dq08d0vr0fc5n8j4,,62.878304
TRUE,v.1341.2005.b,WHITE,Kaplja,Damijan Podversič,,BOTTLE,2005,80,,3,Purchase Price: 15,Kaplja,Damijan Podversic,wine_01gzr4kt12dq08d0vr0fc5n8j4,,62.878304
TRUE,v.1343.2007.b,WHITE,Malvasia,Damijan Podversič,,BOTTLE,2007,78,,2,Purchase Price: 18,Malvasia,Damijan Podversic,wine_01gzr4kt12bp6qaq79nwsma194,,54.090782
TRUE,v.1343.2009.b,WHITE,Malvasia,Damijan Podversič,,BOTTLE,2009,75,,4,Purchase Price: 16,Malvasia,Damijan Podversic,wine_01gzr4kt12bp6qaq79nwsma194,,54.090782
TRUE,v.1343.2010.b,WHITE,Malvasia,Damijan Podversič,,BOTTLE,2010,78,,2,Purchase Price: 17,Malvasia,Damijan Podversic,wine_01gzr4kt12bp6qaq79nwsma194,,54.090782
TRUE,v.1343.2016.b,WHITE,Malvasia,Damijan Podversič,,BOTTLE,2016,56,,3,Purchase Price: 14,Malvasia,Damijan Podversic,wine_01gzr4kt12bp6qaq79nwsma194,,54.090782
TRUE,v.1342.2010.b,WHITE,Nekaj,Damijan Podversič,,BOTTLE,2010,55,,1,Purchase Price: 10,Nekaj,Damijan Podversic,wine_01gzr4kt12hbzsg49mgzn084w8,,64.41686
TRUE,v.1344.2018.b,WHITE,Pinot grigio,Damijan Podversič,,BOTTLE,2018,50,,7,Purchase Price: 14,Pinot Grigio,Damijan Podversic,wine_01gzr4kt12yp0csyj7bg6bfj2e,,55.334133
FALSE,v.12311.2002.b,WHITE,Ribolla gialla Selezione,Damijan Podversič,,BOTTLE,2002,75,,1,Purchase Price: 10,Ribolla Gialla,Damijan Podversic,wine_01gzr4kt12xjdxrptksrwbekv4,,61.592976
TRUE,v.1345.1999.b,WHITE,Ribolla gialla,Damijan Podversič,,BOTTLE,1999,80,,1,Purchase Price: 17,Ribolla Gialla,Damijan Podversic,wine_01gzr4kt12xjdxrptksrwbekv4,,61.592976
TRUE,v.1345.2001.b,WHITE,Ribolla gialla,Damijan Podversič,,BOTTLE,2001,65,,1,Purchase Price: 10,Ribolla Gialla,Damijan Podversic,wine_01gzr4kt12xjdxrptksrwbekv4,,61.592976
TRUE,v.1345.2013.b,WHITE,Ribolla gialla,Damijan Podversič,,BOTTLE,2013,60,,1,Purchase Price: 10,Ribolla Gialla,Damijan Podversic,wine_01gzr4kt12xjdxrptksrwbekv4,,61.592976
TRUE,v.1345.2016.b,WHITE,Ribolla gialla,Damijan Podversič,,BOTTLE,2016,58,,3,Purchase Price: 14,Ribolla Gialla,Damijan Podversic,wine_01gzr4kt12xjdxrptksrwbekv4,,61.592976
TRUE,v.7984.2012.b,WHITE,Borc Dodòn Uis Bláncis,Denis Montanar,,BOTTLE,2012,50,,3,Purchase Price: 9,Borc Dodon Uis Blancis,Denis Montanar,wine_01h0qsxny7n5jk7tnhte0ddyfm,,62.307964
TRUE,v.49920.2009.b,WHITE,Verduzzo ScodovH,Denis Montanar,,BOTTLE,2009,68,,2,Purchase Price: 12,Scodovacca Verduzzo Friulano,Denis Montanar,wine_01h0qsxny70aemfnf8tf3008db,,40.431873
TRUE,v.30045.2017.b,WHITE,Hasan Gede,Gelveri,,BOTTLE,2017,60,,1,Purchase Price: 14,Hasan Dede,Gelveri,wine_01h0sq4950ky2fa68wpk57a9cb,,51.86706
TRUE,v.5692.2004.b,WHITE,Bianco Breg Anfora,Gravner,,BOTTLE,2004,110,,2,Purchase Price: 30,Breg Bianco,Gravner,wine_01h0qzm1sfja1928zw7mathj1k,,40.35775
TRUE,v.5692.2008.b,WHITE,Bianco Breg Anfora,Gravner,,BOTTLE,2008,150,,1,Purchase Price: 30,Breg Bianco,Gravner,wine_01h0qzm1sfja1928zw7mathj1k,,40.35775
TRUE,v.5692.1998.b,WHITE,Collio Bianco Breg,Gravner,,BOTTLE,1998,180,,1,Purchase Price: 24,Breg Bianco,Gravner,wine_01h0qzm1sfja1928zw7mathj1k,,40.35775
TRUE,v.5692.2000.b,WHITE,Collio Bianco Breg,Gravner,,BOTTLE,2000,200,,3,Purchase Price: 45,Breg Bianco,Gravner,wine_01h0qzm1sfja1928zw7mathj1k,,40.35775
TRUE,v.1143.2001.b,WHITE,Ribolla Anfora,Gravner,,BOTTLE,2001,135,,1,Purchase Price: 30,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.1143.2004.b,WHITE,Ribolla Anfora,Gravner,,BOTTLE,2004,220,,1,Purchase Price: 40,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.5693.1992.b,WHITE,Ribolla,Gravner,,BOTTLE,1992,180,,1,Purchase Price: 40,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.5693.1995.b,WHITE,Ribolla,Gravner,,BOTTLE,1995,150,,1,Purchase Price: 36,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.5693.1998.b,WHITE,Ribolla,Gravner,,BOTTLE,1998,145,,1,Purchase Price: 27,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.5693.2010.b,WHITE,Ribolla,Gravner,,BOTTLE,2010,100,,1,Purchase Price: 20,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.5693.2014.b,WHITE,Ribolla,Gravner,,BOTTLE,2014,100,,1,Purchase Price: 20,Ribolla Gialla,Gravner,wine_01gzr4ksd9kfp30jtsgmty7rzt,1950121,34.680725
TRUE,v.15754.2017.c,WHITE,Brda,Kristian Keber,,MAGNUM,2017,65,,1,Purchase Price: 10,Brda,Kristian Keber,wine_01hawwcyv4hjj2x1163p6g6r9a,,53.697094
TRUE,v.40799.2007.b,WHITE,Bianco Riserva VRH,La Castellada,,BOTTLE,2007,80,,1,Purchase Price: 15,VRH Cru,La Castellada,wine_01h0qsxmvgb24g3qd3pmetyr2v,,38.60827
TRUE,v.1372.2016.b,WHITE,Quartara,Lunarossa,,BOTTLE,2016,45,,2,Purchase Price: 10,Quartara,Lunarossa,wine_01h0r2ppew4gds39jbgnw8t7b4,,42.607338
TRUE,v.4958.2010.b,WHITE,Chardonnay Opoka,Marjan Simčič,,BOTTLE,2010,75,,4,Purchase Price: 10,Chardonnay Opoka,Marjan Simčič,wine_01gzr4kssy8tjb8q4b7jb8ekey,1701646,53.165092
TRUE,v.4969.2006.b,WHITE,Lunar,Movia,,BOTTLE,2006,65,,2,Purchase Price: 16,Lunar Chardonnay,Movia,wine_01gzr4ksh5vn1ah5qs8x2p38cg,2112038,32.614468
TRUE,v.4969.2014.o,WHITE,Lunar,Movia,,LITER,2014,52,,2,Purchase Price: 16,Lunar Chardonnay,Movia,wine_01gzr4ksh5vn1ah5qs8x2p38cg,2112038,32.614468
TRUE,v.5033.2011.b,WHITE,Kai,Paraschos,,BOTTLE,2011,52,,2,Purchase Price: 9,Kai (Kαl),Paraschos,wine_01gzr4kskwkxw69zjd4ckcrgy3,2415343,35.90011
TRUE,v.5033.2013.b,WHITE,Kai,Paraschos,,BOTTLE,2013,50,,3,Purchase Price: 9,Kai (Kαl),Paraschos,wine_01gzr4kskwkxw69zjd4ckcrgy3,2415343,35.90011
TRUE,v.5034.2010.b,WHITE,Malvasia Amphoreus,Paraschos,,BOTTLE,2010,80,,3,Purchase Price: 12,Amphoreus Malvasia,Paraschos,wine_01gzr4kskw404repbg20j5saxe,1724480,44.10916
TRUE,v.5034.2012.b,WHITE,Malvasia Amphoreus,Paraschos,,BOTTLE,2012,72,,6,Purchase Price: 12,Amphoreus Malvasia,Paraschos,wine_01gzr4kskw404repbg20j5saxe,1724480,44.10916
TRUE,v.1346.2012.b,WHITE,Pinot grigio Not,Paraschos,,BOTTLE,2012,60,,1,Purchase Price: 12,Not,Paraschos,wine_01gzr4kskw7jbec6b807jdp5b5,1275994,35.432583
TRUE,v.1347.2007.b,WHITE,Ponka,Paraschos,,BOTTLE,2007,60,,2,Purchase Price: 8,Ponka,Paraschos,wine_01gzr4kskw0n3z59ggk3x68h8f,2235610,41.733448
FALSE,v.80256.2007.b,WHITE,Rkatsiteli Clos des Figuiers,Prince Makashvili Cellar,,BOTTLE,2007,65,,1,Purchase Price: 10,Rkatsiteli,Alexander's Wine Cellar,wine_01harvcmpc10v9b0agsbcf8gbc,,22.518087
FALSE,v.80258.2006.b,WHITE,Rkatsiteli Tsarapi Grand Cru,Prince Makashvili Cellar,,BOTTLE,2006,60,,1,Purchase Price: 10,Rkatsiteli,Alexander's Wine Cellar,wine_01harvcmpc10v9b0agsbcf8gbc,,22.518087
TRUE,v.1157.2005.o,WHITE,Jakot,Radikon,,LITER,2005,90,,1,Purchase Price: 16,Jakot,Radikon,wine_01gzr4kt16a5024yv02hktff48,,43.446323
TRUE,v.1157.2007.m,WHITE,Jakot,Radikon,,HALF_LITER,2007,80,,1,Purchase Price: 15,Jakot,Radikon,wine_01gzr4kt16a5024yv02hktff48,,43.446323
TRUE,v.1339.2000.b,WHITE,Oslavje,Radikon,,BOTTLE,2000,100,,1,Purchase Price: 18,Oslavje,Radikon,wine_01gzr4kt16k2f2a6rw495myk7b,,44.760326
TRUE,v.1339.2002.o,WHITE,Oslavje,Radikon,,LITER,2002,80,,1,Purchase Price: 12,Oslavje,Radikon,wine_01gzr4kt16k2f2a6rw495myk7b,,44.760326
TRUE,v.5036.2009.b,WHITE,Pinot grigio Sivi,Radikon,,BOTTLE,2009,85,,3,Purchase Price: 12,Sivi Pinot Grigio,Radikon,wine_01gzr4kt16v66kq1z82cawagzd,,45.43095
TRUE,v.5036.2010.b,WHITE,Pinot grigio Sivi,Radikon,,BOTTLE,2010,80,,1,Purchase Price: 12,Sivi Pinot Grigio,Radikon,wine_01gzr4kt16v66kq1z82cawagzd,,45.43095
TRUE,v.64048.2007.o,WHITE,Ribolla 3781,Radikon,,LITER,2007,100,,1,Purchase Price: 10,Ribolla 3781,Radikon,wine_01gzr4kt1792c8q2xhan4sxs0t,,51.29373
TRUE,v.64048.2008.m,WHITE,Ribolla 3781,Radikon,,HALF_LITER,2008,80,,1,Purchase Price: 15,Ribolla 3781,Radikon,wine_01gzr4kt1792c8q2xhan4sxs0t,,51.29373
TRUE,v.4800.2009.b,WHITE,Slatnik,Radikon,,BOTTLE,2009,95,,3,Purchase Price: 11,Slatnik,Radikon,wine_01gzr4kt16mv9xj9c6pgsmjjbz,,45.583496
TRUE,v.4800.2012.b,WHITE,Slatnik,Radikon,,BOTTLE,2012,80,,1,Purchase Price: 10,Slatnik,Radikon,wine_01gzr4kt16mv9xj9c6pgsmjjbz,,45.583496
TRUE,v.4800.2015.b,WHITE,Slatnik,Radikon,,BOTTLE,2015,78,,10,Purchase Price: 10,Slatnik,Radikon,wine_01gzr4kt16mv9xj9c6pgsmjjbz,,45.583496
TRUE,v.5005.2006.b,WHITE,Friulano,Ronco Severo,,BOTTLE,2006,62,,1,Purchase Price: 16,Friulano,Ronco Severo,wine_01gzr4kskf8tjrs89m8js7e5we,1364430,47.326237
TRUE,v.5005.2016.b,WHITE,Friulano,Ronco Severo,,BOTTLE,2016,50,,1,Purchase Price: 10,Friulano,Ronco Severo,wine_01gzr4kskf8tjrs89m8js7e5we,1364430,47.326237
TRUE,v.5006.2007.b,WHITE,Pinot grigio,Ronco Severo,,BOTTLE,2007,62,,1,Purchase Price: 16,Pinot Grigio,Ronco Severo,wine_01gzr4kskffzjq70mgaezpm8rt,1374827,47.268223
TRUE,v.10136.2011.b,WHITE,Ograde,Skerk,,BOTTLE,2011,60,,2,Purchase Price: 12,Ograde,Skerk,wine_01gzr4kt178ft7kv0547wzknns,,37.529305
TRUE,v.52962.2018.b,WHITE,Pinot grigio Ramato Riserva,Specogna,,BOTTLE,2018,60,,2,Purchase Price: 15,Ramato Riserva Pinot Grigio,Specogna,wine_01havweeb8st6353qhmcacznrg,,46.698322
TRUE,v.33119.2017.b,WHITE,Guastafeste,Villa Job,,BOTTLE,2017,45,,1,Purchase Price: 9,Guastafeste,Villa Job,wine_01h0sq47v9f4qqb99eskjfsnjy,,46.755413
FALSE,v.82124.0.b,SPARKLING,Méthod Cap Classique Desiderius Brut,Pongrácz,,BOTTLE,,60,,2,Purchase Price: 10,Méthode Cap Classique Rosé,Pongrácz,wine_01h0my5t6k53k71sp1yjg1892c,,50.476875
TRUE,v.3383.2006.b,SPARKLING,Lambrusco Ancestrale,Francesco Bellei,,BOTTLE,2006,42,,1,Purchase Price: 10,Ancestrale Lambrusco Modena,Francesco Bellei & C,wine_01gzr4ktk92dze68g1xy708ah7,,39.566315
TRUE,v.35198.0.b,SPARKLING,Chardonnay Brut,Borgo Maragliano,,BOTTLE,,46,,1,Purchase Price: 9,Chardonnay Brut,Borgo Maragliano,wine_01h0my5sd1y38hrrnt4n77kgsm,,43.196022
FALSE,v.80266.0.b,SPARKLING,Derù Brut,Croda Rossa,,BOTTLE,,40,,4,Purchase Price: 8,Hallè Rosé Brut,Enrico Crola,wine_01h0qsxnr2ndw1px82mtzm1jjz,,21.149078
TRUE,v.12212.0.b,SPARKLING,Marai de Marai Extra dry,Foss Marai,,BOTTLE,,32,,1,Purchase Price: 10,Marai de Marai Brut,Foss Marai,wine_01hawwczg5j67819tez9vsmbd5,,55.664364
TRUE,v.56329.2016.b,SPARKLING,Marasco Brut nature,L'Archetipo,,BOTTLE,2016,45,,4,Purchase Price: 10,Marasco Brut Nature,L'Archetipo,wine_01h0r2ppmcxfwzemmb5m9155yf,,46.353416
TRUE,v.56789.0.b,SPARKLING,Cimbrus Brut,Alfio Nicolodi,,BOTTLE,,52,,4,Purchase Price: 10,Cimbrus Brut,Nicolodi Alfio,wine_01h4pmmfhabrr9a1qr0xnp76wg,,61.575336
TRUE,v.13932.0.b,SPARKLING,Talento Rosé Brut,Arunda,,BOTTLE,,50,,1,Purchase Price: 10,Brut Rosé,Arunda,wine_01h0my5rqpe521fsdwks0g3yfq,,34.224144
TRUE,v.55257.0.b,SPARKLING,Tesi Due Extra brut,Barone Pizzini,,BOTTLE,,55,,1,Purchase Price: 10,Tesi Due,Barone Pizzini,wine_01gzr4ksctyy65psnf55ggxgn6,7823790,43.956577
TRUE,v.658.2010.b,SPARKLING,Bellaguardia Extra brut,Bellaguardia,,BOTTLE,2010,45,,1,Purchase Price: 10,Extra Brut,Bellaguardia,wine_01gzr4ksf8b8fvpxd366z8h3vf,3804219,37.794285
TRUE,v.661.2009.b,SPARKLING,Bellaguardia Zero Pas dosé,Bellaguardia,,BOTTLE,2009,50,,2,Purchase Price: 10,Zero Pas Dosé,Bellaguardia,wine_01gzr4ksf84qv0d9kxcthne7ww,7823823,44.463264
TRUE,v.661.2016.b,SPARKLING,Bellaguardia Zero Pas dosé,Bellaguardia,,BOTTLE,2016,50,,12,Purchase Price: 10,Zero Pas Dosé,Bellaguardia,wine_01gzr4ksf84qv0d9kxcthne7ww,7823823,44.463264
TRUE,v.35419.2015.b,SPARKLING,Durello Montecchi Pas dosé,Bellaguardia,,BOTTLE,2015,50,,3,Purchase Price: 10,Montecchi Il Durello Pas Dosè,Bellaguardia,wine_01gzr4ksf8aa5jqj3f51dm22rx,6527128,51.59007
TRUE,v.61406.2006.b,SPARKLING,Private Relio Extra brut,Bisol,,BOTTLE,2006,70,,2,Purchase Price: 15,Private Relio Extra Brut,Bisol,wine_01gzr4ksfcbmbyp0qc0nrd3by8,1177521,46.93814
TRUE,v.61405.2001.b,SPARKLING,Talento Millesimato Riserva Brut,Bisol,,BOTTLE,2001,50,,4,Purchase Price: 10,Talento Millesimato Brut,Bisol,wine_01gzr4ksfbt02p19q38pa8kek1,6479552,40.266308
TRUE,v.6758.2015.b,SPARKLING,Il Mattaglio Blanc de Blancs Brut,Cantina della Volta,,BOTTLE,2015,45,,1,Purchase Price: 9,Il Mattaglio Blanc de Blancs,Cantina della Volta,wine_01h0my5sgt2hy4qj83hshhjqbz,,61.594143
TRUE,v.15281.2005.b,SPARKLING,Extreme Extra brut,Cave Mont Blanc de Morgex et la Salle,,BOTTLE,2005,50,,1,Purchase Price: 10,Extreme Metodo Classico,Cave Mont Blanc de Morgex et la Salle,wine_01gzr4ksgms0aqqgy8eksq75qc,1482821,55.999863
TRUE,v.15281.2006.b,SPARKLING,Extreme Extra brut,Cave Mont Blanc de Morgex et la Salle,,BOTTLE,2006,48,,1,Purchase Price: 9,Extreme Metodo Classico,Cave Mont Blanc de Morgex et la Salle,wine_01gzr4ksgms0aqqgy8eksq75qc,1482821,55.999863
TRUE,v.15281.2013.b,SPARKLING,Extreme Extra brut,Cave Mont Blanc de Morgex et la Salle,,BOTTLE,2013,42,,2,Purchase Price: 7,Extreme Metodo Classico,Cave Mont Blanc de Morgex et la Salle,wine_01gzr4ksgms0aqqgy8eksq75qc,1482821,55.999863
TRUE,v.83022.0.b,SPARKLING,Life of Carbonneau,Château Carbonneau,,BOTTLE,,45,,12,Purchase Price: 13,Life Of Carbonneau Méthode Traditionnelle,Château Carbonneau,wine_01h0my5vnrmdsgwm6db556xpqs,,51.50837
TRUE,v.5331.0.b,SPARKLING,Contadino Brut,Ciro Picariello,,BOTTLE,,45,,2,Purchase Price: 10,Brut Contadino,Ciro Picariello,wine_01h0qsxnbkxwsqbt2tt0wajmjb,,60.5061
TRUE,v.82125.0.b,SPARKLING,Avant-Garde Brut nature,Damoli,,BOTTLE,,50,,5,Purchase Price: 14,Avant-Garde Corvina Metodo Classico Nature,Damoli,wine_01h0my5vrah7pc98e08axwqdvh,,47.204826
TRUE,v.11154.0.b,SPARKLING,Brut,D'Araprì,,BOTTLE,,45,,1,Purchase Price: 10,Brut,d'Arapri,wine_01gzr4ksgtxvt4z7fj6xbj67p4,2045719,29.530144
TRUE,v.34453.2007.b,SPARKLING,Gran Cuvée,D'Araprì,,BOTTLE,2007,60,,2,Purchase Price: 10,Gran Cuvée XXI Secolo,d'Arapri,wine_01gzr4ksgtxwghc7ss3zx5g8eq,1530046,32.24656
TRUE,v.4699.0.b,SPARKLING,Rosé Brut,D'Araprì,,BOTTLE,,45,,2,Purchase Price: 10,Brut Rosè,d'Arapri,wine_01gzr4ksgtrrx315rpkp508g1p,2284053,31.764524
TRUE,v.10724.2013.b,SPARKLING,Millesimato Extra brut,Deltetto,,BOTTLE,2013,60,,3,Purchase Price: 10,Millesimato Extra Brut,Deltetto,wine_01h0qsxnxwgztmmyz3heq60ken,,40.66799
TRUE,v.9524.2012.b,SPARKLING,Aldo Pas dosé,Eredi di Cobelli Aldo,,BOTTLE,2012,50,,4,Purchase Price: 10,Aldo Dosaggio Zero,Eredi di Cobelli Aldo,wine_01h0my5spcye9fhthsxhkwdckw,,52.34117
TRUE,v.66921.0.b,SPARKLING,Dosaggio Zero,Faraone,,BOTTLE,,35,,1,Purchase Price: 7,Dosaggio Zero,Faraone,wine_01h0qzm0c2g582pat09791eb9e,,43.94869
FALSE,v.78465.0.b,SPARKLING,DUBL Edition I Brut,Feudi di San Gregorio,,BOTTLE,,50,,23,Purchase Price: 16,Falanghina Brut Metodo Charmat,Feudi di San Gregorio,wine_01gzr4ktgvfw0pdv5e5mdj6xz3,,38.605118
TRUE,v.42542.2015.c,SPARKLING,Colli Maceratesi Ribona Dosaggio Zero Millesimato,Fontezoppa,,MAGNUM,2015,80,dég. primavera/2019,1,Purchase Price: 10,Ribona Dosaggio Zero Millesimato,Fontezoppa,wine_01h4pmmfckykay85xr1h559xcr,,48.836075
FALSE,v.82252.0.b,SPARKLING,Extra Cuvée Brut,Francesco Bellei,,BOTTLE,,45,,3,Purchase Price: 11,Extra Cuvée Brut Rosso,Francesco Bellei & C,wine_01gzr4ktxb5nydzhk4yq5v2bpn,,37.49063
TRUE,v.32967.0.b,SPARKLING,Marzani Fleur Blanc de Noirs,Giampiero Deidda,,BOTTLE,,40,,7,Purchase Price: 7,Marzani Fleur,Deidda,wine_01harvcmea3tjz09vptxa4dpt7,,46.92711
TRUE,v.11170.2016.b,SPARKLING,Marzani Millesimo Reverse,Giampiero Deidda,,BOTTLE,2016,45,,4,Purchase Price: 10,Marzani Millesimo Reverse,Deidda,wine_01harvcmece9c692k9c10zcasp,,47.727177
TRUE,v.17255.2014.b,SPARKLING,1919 Riserva Extra brut,Kettmeir,,BOTTLE,2014,45,dég. 04/2020,1,Purchase Price: 8,1919 Riserva Extra Brut,Kettmeir,wine_01h0qzm23saw4dnhp09jsgxv7q,,46.893658
TRUE,v.6047.2013.c,SPARKLING,Athesis Rosé Brut,Kettmeir,,MAGNUM,2013,80,,1,Purchase Price: 20,Athesis Brut Rosé,Kettmeir,wine_01h0qzm23rfbn28p1fvmrjz72h,,44.19404
TRUE,v.6047.2015.b,SPARKLING,Athesis Rosé Brut,Kettmeir,,BOTTLE,2015,45,,1,Purchase Price: 10,Athesis Brut Rosé,Kettmeir,wine_01h0qzm23rfbn28p1fvmrjz72h,,44.19404
FALSE,v.82254.2010.b,SPARKLING,L'Angelica Brut nature,Le Barbaterre,,BOTTLE,2010,50,dég. 11/2012,2,Purchase Price: 10,L''Angelica Brut Nature Rosé,Le Barbaterre,wine_01h0qzm2xgwabr51h5a5m4z9sw,,41.217873
FALSE,v.12273.2001.b,SPARKLING,Comitissa Brut Riserva,Lorenz Martini,,BOTTLE,2001,55,,1,Purchase Price: 11,Riserva Montelera Brut,Martini,wine_01h0r2pprms4gg8gq7vea930ja,,25.050976
TRUE,v.80263.0.b,SPARKLING,Durello Alboino Re Brut,Maltraversi,,BOTTLE,,42,,3,Purchase Price: 7,Alboino Re Metodo Classico,Maltraversi,wine_01h0r2ppj5njy660dx3ckjxd06,,46.209545
TRUE,v.9503.0.b,SPARKLING,Durello Leon Pas dosé,Masari,,BOTTLE,,40,,1,Purchase Price: 9,Leon Durello Naturale,Masari,wine_01gzr4ktrxpznmw0zayewkjq0g,,42.52868
TRUE,v.82121.0.b,SPARKLING,Predeman Brut,Masarotti,,BOTTLE,,40,,1,Purchase Price: 10,Predeman Brut,Masarotti,wine_01gzr4ktrz8yzvzn4q139em7ft,,49.482628
TRUE,v.64608.2014.b,SPARKLING,Mat '55 Brut,Pian delle Vette,,BOTTLE,2014,45,dég. 05/2022,12,Purchase Price: 13,Matt 55 Metodo Classico,Pian Delle Vette,wine_01gzr4ksjs0gnpjetky8shmg91,5251846,55.76604
TRUE,v.64608.2013.b,SPARKLING,Mat '55 Brut,Pian delle Vette,,BOTTLE,2013,45,,3,Purchase Price: 18,Matt 55 Metodo Classico,Pian Delle Vette,wine_01gzr4ksjs0gnpjetky8shmg91,5251846,55.76604
TRUE,v.15746.2011.b,SPARKLING,Talento Vulcanite Dosaggio Zero,Piffer Neno Produttori d'Elite,,BOTTLE,2011,55,,2,Purchase Price: 10,Piffer Vulcanite Dosaggio Zero,Neno,wine_01h0b4rjfwszyrwj26nammxb4n,,46.877193
TRUE,v.15746.2012.b,SPARKLING,Talento Vulcanite Dosaggio Zero,Piffer Neno Produttori d'Elite,,BOTTLE,2012,55,,2,Purchase Price: 10,Piffer Vulcanite Dosaggio Zero,Neno,wine_01h0b4rjfwszyrwj26nammxb4n,,46.877193
TRUE,v.18932.0.b,SPARKLING,Cuvée Extra Brut 2013/2014,Pojer e Sandri,,BOTTLE,,45,Cuveé 2013/2014,5,Purchase Price: 10,Cuveé Extra Brut,Pojer e Sandri,wine_01gzr4ksehpx5s6jm1wp9meqrm,2391642,47.10195
TRUE,v.3954.0.b,SPARKLING,Rebolium Brut,Prinčič & Četrtič - Sinefinis,,BOTTLE,,40,,2,Purchase Price: 10,Rebolium Brut,Sinefinis,wine_01hawwcyv4j135na0hsvexct4x,,54.480473
TRUE,v.16403.2011.b,SPARKLING,Metodo Classico Q Brut,Quartomoro,,BOTTLE,2011,42,,3,Purchase Price: 9,Q Metodo Classico,Quartomoro,wine_01gzr4ksgttp4jm8cdaqxzwspf,2245343,47.33606
TRUE,v.16403.0.b,SPARKLING,Metodo Classico Q Brut,Quartomoro,,BOTTLE,,36,,1,Purchase Price: 8,Q Metodo Classico,Quartomoro,wine_01gzr4ksgttp4jm8cdaqxzwspf,2245343,47.33606
FALSE,v.82255.0.b,SPARKLING,Metodo Classico Podere dei Ronchi,Roberto Tami,,BOTTLE,,42,,6,Purchase Price: 9,Metodo Classico Brut,Roberto Garbarino,wine_01h0qsxn4jk54d7txgbckpq85a,,26.735188
TRUE,v.6466.2009.b,SPARKLING,Valentino Zero Brut,Rocche dei Manzoni,,BOTTLE,2009,60,,2,Purchase Price: 12,Valentino Brut Zero Riserva,Rocche dei Manzoni,wine_01h0qsxnx8fa83be4f1jqdafxp,,48.065567
FALSE,v.10203.2008.b,SPARKLING,Cuvée Pié di Mont Brut,Roman Rizzi,,BOTTLE,2008,48,,1,Purchase Price: 12,Prosecco Brut,Teresa Rizzi,wine_01h0sq47r93h50gr7vhscfs2ns,,24.849468
FALSE,v.10203.2013.c,SPARKLING,Cuvée Pié di Mont Brut,Roman Rizzi,,MAGNUM,2013,90,,1,Purchase Price: 19,Prosecco Brut,Teresa Rizzi,wine_01h0sq47r93h50gr7vhscfs2ns,,24.849468
FALSE,v.10203.2015.b,SPARKLING,Cuvée Pié di Mont Brut,Roman Rizzi,,BOTTLE,2015,42,,1,Purchase Price: 10,Prosecco Brut,Teresa Rizzi,wine_01h0sq47r93h50gr7vhscfs2ns,,24.849468
TRUE,v.33484.0.b,SPARKLING,Viktorija Brut nature,Slavček,,BOTTLE,,40,,2,Purchase Price: 9,Viktorija Brut Nature,Slavček,wine_01h4pmmgk5ca9020x9vxr2f0wq,,49.265667
TRUE,v.19174.0.b,SPARKLING,Tanni Pas dosé,Tenuta Stella,,BOTTLE,,42,,2,Purchase Price: 10,Tanni Pas Dosè,Tenuta Stella,wine_01h0f3cmbwgkvajcre0jk4cpqj,,44.97572
TRUE,v.11801.0.b,SPARKLING,Blanc de Blancs Extra brut,Villa Parens,,BOTTLE,,48,,2,Purchase Price: 12,Metodo Classico Blanc de Blancs Extra Brut,Villa Parens,wine_01h0sq48by1cx5tjgbkkvtac93,,45.36443
TRUE,v.30020.2014.b,SPARKLING,Rosé de Noirs Dosage Zero,Villa Parens,,BOTTLE,2014,55,,1,Purchase Price: 12,Dosage Zero Metodo Classico Rosè de Noirs,Villa Parens,wine_01h0sq48bywrb9asm7v5v60scm,,45.55086
TRUE,v.59126.2006.b,SPARKLING,Riserva del Fondatore Extra brut,Zamuner,,BOTTLE,2006,50,,4,Purchase Price: 12,Daniele Riserva del Fondatore Extra Brut,Zamuner,wine_01h0qsxntehm9y9hpy39vp8kds,,46.139187
